application_id,visa_type,applicant_age,gender,education_level,nationality,occupation,processing_center,visit_purpose,duration_requested_days,application_month,application_year,previous_visa,num_previous_visits,financial_proof_usd,has_sponsor,documents_complete,express_processing,processing_time_days,visa_status,education_encoded,visa_type_encoded,gender_encoded,nationality_encoded,occupation_encoded,processing_center_encoded,visit_purpose_encoded,previous_visa_encoded,visa_type_Business,visa_type_Conference,visa_type_Employment,visa_type_Entry,visa_type_Medical,visa_type_Research,visa_type_Student,visa_type_Tourist,visa_status_encoded
IND20220000378,Tourist,38.0,Male,Doctorate,UK,Homemaker,Hyderabad,Sightseeing,180,10,2022,Yes,1.0,22506.0,0,0.0,0,17,Approved,4,7,1,18,3,3,30,1,False,False,False,False,False,False,False,True,2
IND20200000379,Business,70.0,Female,Graduate,China,Professional,Chennai,Site Visit,90,5,2020,Yes,1.0,17621.0,1,0.0,0,30,Rejected,2,0,0,4,4,2,31,1,True,False,False,False,False,False,False,False,0
IND20220000380,Student,24.0,Female,12th Pass,Australia,Student,New Delhi,PhD Research,365,3,2022,No,0.0,30204.0,1,1.0,1,10,Approved,1,6,0,0,7,6,24,0,False,False,False,False,False,False,True,False,2
IND20210000381,Conference,33.0,Female,12th Pass,UK,Student,Mumbai,Tech Summit,30,8,2021,No,0.0,16605.0,1,1.0,0,9,Approved,1,1,0,18,7,5,34,0,False,True,False,False,False,False,False,False,2
IND20230000382,Tourist,50.0,Female,10th Pass,Canada,Self Employed,New Delhi,Wildlife Safari,180,7,2023,No,0.0,21762.5,0,1.0,0,8,Rejected,0,7,0,3,6,6,38,0,False,False,False,False,False,False,False,True,0
IND20230000383,Business,59.0,Female,Graduate,Brazil,Professional,Hyderabad,Trade Fair,30,5,2023,No,0.0,79569.0,0,1.0,0,8,Approved,2,0,0,2,4,3,35,0,True,False,False,False,False,False,False,False,2
IND20210000384,Student,27.0,Male,Graduate,USA,Student,Mumbai,Undergraduate,1460,2,2021,No,0.0,23619.0,0,1.0,0,13,Approved,2,6,1,19,7,5,37,0,False,False,False,False,False,False,True,False,2
IND20220000385,Business,32.0,Male,Graduate,USA,Business Owner,Mumbai,Client Meeting,365,11,2022,Yes,2.0,95808.0,1,1.0,0,11,Approved,2,0,1,19,1,5,5,1,True,False,False,False,False,False,False,False,2
IND20240000386,Business,31.0,Male,12th Pass,Australia,Student,Hyderabad,Trade Fair,180,11,2024,Yes,8.0,39226.0,0,1.0,0,6,Approved,1,0,1,0,7,3,35,1,True,False,False,False,False,False,False,False,2
IND20220000387,Medical,74.0,Male,Post Graduate,Nepal,Self Employed,Bengaluru,Surgery,90,5,2022,Yes,8.0,3274.0,0,1.0,1,2,Approved,3,4,1,10,6,1,32,1,False,False,False,False,True,False,False,False,2
IND20200000388,Business,29.0,Female,12th Pass,Japan,Business Owner,Mumbai,Partnership Discussion,90,2,2020,Yes,2.0,12229.0,1,1.0,0,12,Approved,1,0,0,8,1,5,23,1,True,False,False,False,False,False,False,False,2
IND20200000389,Business,22.0,Female,10th Pass,China,Professional,Chennai,Trade Fair,180,10,2020,Yes,8.0,65670.0,0,1.0,0,7,Approved,0,0,0,4,4,2,35,1,True,False,False,False,False,False,False,False,2
IND20230000390,Employment,29.0,Female,Post Graduate,Brazil,Homemaker,Ahmedabad,IT Services,1825,11,2023,Yes,6.0,40037.0,1,1.0,1,13,Approved,3,2,0,2,3,0,19,1,False,False,True,False,False,False,False,False,2
IND20210000391,Tourist,55.0,Male,12th Pass,Nepal,Retired,Hyderabad,Beach Holiday,30,11,2021,No,0.0,12772.0,0,1.0,1,4,Approved,1,7,1,10,5,3,2,0,False,False,False,False,False,False,False,True,2
IND20200000392,Tourist,66.0,Male,Graduate,Singapore,Self Employed,Mumbai,Hill Station,90,8,2020,No,0.0,28336.0,0,1.0,0,8,Approved,2,7,1,12,6,5,18,0,False,False,False,False,False,False,False,True,2
IND20200000393,Tourist,45.0,Male,12th Pass,Japan,Academic,Chennai,Hill Station,60,2,2020,Yes,3.0,17020.0,0,1.0,1,3,Approved,1,7,1,8,0,2,18,1,False,False,False,False,False,False,False,True,2
IND20210000394,Student,17.0,Male,12th Pass,UK,Student,Hyderabad,Undergraduate,1460,10,2021,Yes,2.0,23937.0,1,1.0,0,11,Approved,1,6,1,18,7,3,37,1,False,False,False,False,False,False,True,False,2
IND20230000395,Employment,43.0,Female,Graduate,Brazil,Business Owner,Chennai,Consulting,365,1,2023,No,0.0,16367.0,1,1.0,0,17,Approved,2,2,0,2,1,2,9,0,False,False,True,False,False,False,False,False,2
IND20230000396,Tourist,30.0,Female,12th Pass,Malaysia,Student,Pune,Heritage Tour,30,3,2023,Yes,1.0,26482.0,1,1.0,1,2,Approved,1,7,0,9,7,7,17,1,False,False,False,False,False,False,False,True,2
IND20200000397,Student,35.0,Female,Post Graduate,Sri Lanka,Student,Pune,Postgraduate,730,3,2020,No,0.0,45513.0,0,1.0,1,10,Pending,3,6,0,15,7,7,25,0,False,False,False,False,False,False,True,False,1
IND20240000398,Medical,69.0,Male,Graduate,Italy,Student,Pune,Check-up,30,11,2024,Yes,6.0,14722.0,1,0.0,0,9,Rejected,2,4,1,7,7,7,4,1,False,False,False,False,True,False,False,False,0
IND20200000399,Employment,45.0,Male,Graduate,UAE,Retired,Hyderabad,IT Services,365,2,2020,Yes,8.0,37605.0,1,1.0,0,12,Approved,2,2,1,17,5,3,19,1,False,False,True,False,False,False,False,False,2
IND20220000400,Tourist,33.0,Female,Post Graduate,China,Government Employee,Pune,Sightseeing,30,12,2022,Yes,3.0,6178.0,1,1.0,0,13,Approved,3,7,0,4,2,7,30,1,False,False,False,False,False,False,False,True,2
IND20220000401,Tourist,46.0,Male,10th Pass,Brazil,Retired,Mumbai,Wildlife Safari,60,2,2022,Yes,7.0,29504.0,1,1.0,0,10,Approved,0,7,1,2,5,5,38,1,False,False,False,False,False,False,False,True,2
IND20200000402,Tourist,47.0,Male,10th Pass,Japan,Academic,Chennai,Beach Holiday,90,3,2020,Yes,4.0,21710.0,0,1.0,0,7,Approved,0,7,1,8,0,2,2,1,False,False,False,False,False,False,False,True,2
IND20240000403,Tourist,23.0,Female,Graduate,Canada,Business Owner,Pune,Beach Holiday,180,3,2024,No,0.0,8204.0,0,0.0,0,23,Approved,2,7,0,3,1,7,2,0,False,False,False,False,False,False,False,True,2
IND20240000404,Business,51.0,Male,Post Graduate,South Africa,Homemaker,Pune,Partnership Discussion,90,1,2024,No,0.0,59113.0,1,1.0,0,11,Approved,3,0,1,13,3,7,23,0,True,False,False,False,False,False,False,False,2
IND20240000405,Tourist,29.0,Male,12th Pass,Sri Lanka,Professional,New Delhi,Beach Holiday,30,7,2024,No,0.0,13921.0,0,1.0,1,10,Approved,1,7,1,15,4,6,2,0,False,False,False,False,False,False,False,True,2
IND20240000406,Business,68.0,Male,Graduate,Sri Lanka,Professional,Kolkata,Conference,90,5,2024,Yes,2.0,5087.0,0,1.0,0,12,Approved,2,0,1,15,4,4,7,1,True,False,False,False,False,False,False,False,2
IND20240000407,Employment,23.0,Female,Graduate,UAE,Student,Ahmedabad,Manufacturing,730,11,2024,No,0.0,46510.0,1,1.0,1,15,Approved,2,2,0,17,7,0,20,0,False,False,True,False,False,False,False,False,2
IND20220000408,Business,47.0,Female,Graduate,Italy,Professional,Kolkata,Client Meeting,365,6,2022,No,0.0,10184.0,1,1.0,0,11,Approved,2,0,0,7,4,4,5,0,True,False,False,False,False,False,False,False,2
IND20240000409,Research,22.0,Female,Post Graduate,Bangladesh,Student,Mumbai,Data Collection,90,4,2024,Yes,6.0,8819.0,0,1.0,1,20,Approved,3,5,0,1,7,5,10,1,False,False,False,False,False,True,False,False,2
IND20220000410,Tourist,52.0,Female,Post Graduate,China,Professional,Mumbai,Wildlife Safari,90,8,2022,Yes,2.0,16406.0,0,0.0,0,20,Approved,3,7,0,4,4,5,38,1,False,False,False,False,False,False,False,True,2
IND20230000411,Business,25.0,Male,Post Graduate,Nepal,Retired,Chennai,Trade Fair,30,2,2023,Yes,5.0,17683.0,1,1.0,0,7,Approved,3,0,1,10,5,2,35,1,True,False,False,False,False,False,False,False,2
IND20200000412,Business,38.0,Female,10th Pass,Malaysia,Professional,Chennai,Partnership Discussion,90,7,2020,Yes,1.0,41209.0,1,1.0,0,8,Approved,0,0,0,9,4,2,23,1,True,False,False,False,False,False,False,False,2
IND20240000413,Business,61.0,Female,Graduate,Sri Lanka,Professional,Bengaluru,Trade Fair,180,10,2024,No,0.0,94339.0,0,1.0,0,7,Pending,2,0,0,15,4,1,35,0,True,False,False,False,False,False,False,False,1
IND20220000414,Tourist,30.0,Female,Post Graduate,South Korea,Academic,Bengaluru,Wildlife Safari,30,3,2022,No,0.0,10318.0,0,1.0,0,8,Rejected,3,7,0,14,0,1,38,0,False,False,False,False,False,False,False,True,0
IND20210000415,Entry,30.0,Male,Graduate,France,Professional,Bengaluru,Emergency,30,8,2021,No,0.0,13113.0,1,1.0,0,7,Rejected,2,3,1,5,4,1,11,0,False,False,False,True,False,False,False,False,0
IND20210000416,Tourist,43.0,Female,12th Pass,Malaysia,Student,Hyderabad,Sightseeing,30,7,2021,Yes,3.0,16009.0,0,1.0,0,7,Approved,1,7,0,9,7,3,30,1,False,False,False,False,False,False,False,True,2
IND20220000417,Tourist,50.0,Female,Post Graduate,South Africa,Student,Pune,Wildlife Safari,30,12,2022,Yes,1.0,5568.0,0,0.0,0,19,Approved,3,7,0,13,7,7,38,1,False,False,False,False,False,False,False,True,2
IND20210000418,Tourist,48.0,Female,Graduate,Germany,Government Employee,New Delhi,Hill Station,60,10,2021,No,0.0,8279.0,0,1.0,0,11,Approved,2,7,0,6,2,6,18,0,False,False,False,False,False,False,False,True,2
IND20200000419,Tourist,52.0,Female,Graduate,Japan,Academic,Bengaluru,Hill Station,30,11,2020,Yes,7.0,5847.0,0,1.0,0,11,Approved,2,7,0,8,0,1,18,1,False,False,False,False,False,False,False,True,2
IND20220000420,Employment,44.0,Female,Post Graduate,UAE,Business Owner,Kolkata,Teaching,1825,7,2022,Yes,5.0,15734.0,0,1.0,0,13,Approved,3,2,0,17,1,4,33,1,False,False,True,False,False,False,False,False,2
IND20220000421,Tourist,50.0,Female,10th Pass,Germany,Self Employed,Mumbai,Sightseeing,180,11,2022,Yes,7.0,6730.0,0,1.0,0,6,Approved,0,7,0,6,6,5,30,1,False,False,False,False,False,False,False,True,2
IND20220000422,Tourist,55.0,Female,Post Graduate,UK,Homemaker,Hyderabad,Beach Holiday,180,4,2022,Yes,1.0,6047.0,0,1.0,1,2,Approved,3,7,0,18,3,3,2,1,False,False,False,False,False,False,False,True,2
IND20220000423,Medical,51.0,Male,Graduate,Singapore,Retired,New Delhi,Surgery,90,8,2022,Yes,6.0,20040.0,0,1.0,1,15,Rejected,2,4,1,12,5,6,32,1,False,False,False,False,True,False,False,False,0
IND20200000424,Employment,45.0,Male,Post Graduate,China,Student,New Delhi,Manufacturing,730,8,2020,No,0.0,13879.0,1,1.0,0,10,Approved,3,2,1,4,7,6,20,0,False,False,True,False,False,False,False,False,2
IND20220000425,Tourist,23.0,Female,Post Graduate,Russia,Business Owner,Kolkata,Heritage Tour,30,10,2022,Yes,6.0,29588.0,0,1.0,0,12,Approved,3,7,0,11,1,4,17,1,False,False,False,False,False,False,False,True,2
IND20200000426,Business,28.0,Female,Graduate,Bangladesh,Business Owner,Pune,Partnership Discussion,90,3,2020,Yes,4.0,21762.5,1,1.0,0,16,Approved,2,0,0,1,1,7,23,1,True,False,False,False,False,False,False,False,2
IND20200000427,Tourist,28.0,Male,12th Pass,Singapore,Government Employee,Hyderabad,Wildlife Safari,60,8,2020,No,0.0,18141.0,0,1.0,0,3,Approved,1,7,1,12,2,3,38,0,False,False,False,False,False,False,False,True,2
IND20200000428,Student,41.0,Male,12th Pass,Canada,Student,Kolkata,PhD Research,730,4,2020,Yes,2.0,65680.0,0,1.0,0,10,Approved,1,6,1,3,7,4,24,1,False,False,False,False,False,False,True,False,2
IND20230000429,Employment,24.0,Male,Graduate,France,Professional,New Delhi,Teaching,365,5,2023,Yes,2.0,24768.0,1,1.0,0,16,Approved,2,2,1,5,4,6,33,1,False,False,True,False,False,False,False,False,2
IND20210000430,Business,31.0,Female,12th Pass,USA,Student,Mumbai,Conference,90,10,2021,No,0.0,21762.5,1,0.0,0,19,Approved,1,0,0,19,7,5,7,0,True,False,False,False,False,False,False,False,2
IND20240000431,Employment,22.0,Male,Graduate,Japan,Homemaker,Chennai,Healthcare,365,12,2024,Yes,4.0,38042.0,0,1.0,0,19,Approved,2,2,1,8,3,2,16,1,False,False,True,False,False,False,False,False,2
IND20200000432,Business,31.0,Female,Graduate,Nepal,Business Owner,Ahmedabad,Conference,365,4,2020,No,0.0,17790.0,1,1.0,1,3,Approved,2,0,0,10,1,0,7,0,True,False,False,False,False,False,False,False,2
IND20230000433,Research,68.0,Female,Post Graduate,Russia,Professional,Mumbai,Field Work,60,2,2023,Yes,5.0,15973.0,0,1.0,1,23,Approved,3,5,0,11,4,5,14,1,False,False,False,False,False,True,False,False,2
IND20230000434,Tourist,32.0,Male,10th Pass,Singapore,Government Employee,Chennai,Sightseeing,180,11,2023,Yes,7.0,15354.0,0,1.0,0,10,Approved,0,7,1,12,2,2,30,1,False,False,False,False,False,False,False,True,2
IND20240000435,Tourist,26.0,Male,Graduate,Germany,Government Employee,Kolkata,Wildlife Safari,60,10,2024,No,0.0,5022.0,1,1.0,1,7,Approved,2,7,1,6,2,4,38,0,False,False,False,False,False,False,False,True,2
IND20230000436,Tourist,42.0,Female,Graduate,Italy,Self Employed,Pune,Hill Station,90,3,2023,Yes,2.0,5003.0,0,1.0,1,4,Approved,2,7,0,7,6,7,18,1,False,False,False,False,False,False,False,True,2
IND20200000437,Business,41.0,Female,Graduate,USA,Retired,Chennai,Partnership Discussion,365,11,2020,No,1.0,23019.0,1,0.0,0,18,Rejected,2,0,0,19,5,2,23,0,True,False,False,False,False,False,False,False,0
IND20210000438,Tourist,38.0,Female,10th Pass,Singapore,Homemaker,Bengaluru,Hill Station,30,1,2021,Yes,2.0,13570.0,0,1.0,1,11,Approved,0,7,0,12,3,1,18,1,False,False,False,False,False,False,False,True,2
IND20210000439,Student,34.0,Female,Graduate,Australia,Student,Pune,Exchange Program,730,5,2021,No,0.0,60997.0,1,1.0,1,14,Approved,2,6,0,0,7,7,12,0,False,False,False,False,False,False,True,False,2
IND20210000440,Employment,54.0,Male,Graduate,Nepal,Homemaker,Pune,Healthcare,730,10,2021,No,0.0,28118.0,1,1.0,0,13,Approved,2,2,1,10,3,7,16,0,False,False,True,False,False,False,False,False,2
IND20210000441,Tourist,43.0,Female,Post Graduate,South Africa,Professional,Bengaluru,Beach Holiday,30,7,2021,Yes,6.0,14498.0,0,1.0,0,5,Approved,3,7,0,13,4,1,2,1,False,False,False,False,False,False,False,True,2
IND20220000442,Student,35.0,Male,Graduate,Germany,Student,Hyderabad,Undergraduate,1095,3,2022,Yes,6.0,14899.0,1,1.0,1,10,Approved,2,6,1,6,7,3,37,1,False,False,False,False,False,False,True,False,2
IND20230000443,Tourist,57.0,Male,Graduate,Brazil,Self Employed,Ahmedabad,Wildlife Safari,30,8,2023,Yes,4.0,12008.0,0,0.0,0,13,Approved,2,7,1,2,6,0,38,1,False,False,False,False,False,False,False,True,2
IND20230000444,Business,32.0,Female,10th Pass,Germany,Self Employed,Kolkata,Trade Fair,90,1,2023,No,0.0,78172.0,0,1.0,0,6,Approved,0,0,0,6,6,4,35,0,True,False,False,False,False,False,False,False,2
IND20220000445,Tourist,24.0,Female,Doctorate,Sri Lanka,Retired,Bengaluru,Sightseeing,90,9,2022,No,0.0,15185.0,0,0.0,0,17,Approved,4,7,0,15,5,1,30,0,False,False,False,False,False,False,False,True,2
IND20240000446,Business,52.0,Female,12th Pass,Malaysia,Business Owner,Chennai,Client Meeting,365,3,2024,No,0.0,68431.0,1,1.0,0,11,Pending,1,0,0,9,1,2,5,0,True,False,False,False,False,False,False,False,1
IND20200000447,Medical,58.0,Male,Post Graduate,Bangladesh,Academic,Chennai,Treatment,60,12,2020,No,0.0,26084.0,0,1.0,1,5,Approved,3,4,1,1,0,2,36,0,False,False,False,False,True,False,False,False,2
IND20230000448,Student,25.0,Female,Graduate,Australia,Student,Hyderabad,Short Course,730,7,2023,Yes,1.0,29655.0,1,1.0,0,10,Approved,2,6,0,0,7,3,29,1,False,False,False,False,False,False,True,False,2
IND20240000449,Employment,49.0,Female,Post Graduate,UK,Retired,Chennai,Consulting,365,1,2024,Yes,5.0,48166.0,1,1.0,1,9,Approved,3,2,0,18,5,2,9,1,False,False,True,False,False,False,False,False,2
IND20200000450,Tourist,40.0,Female,Graduate,Germany,Self Employed,Bengaluru,Sightseeing,180,12,2020,Yes,4.0,4667.0,0,0.0,0,25,Rejected,2,7,0,6,6,1,30,1,False,False,False,False,False,False,False,True,0
IND20210000451,Tourist,58.0,Male,Doctorate,Brazil,Government Employee,Ahmedabad,Heritage Tour,180,4,2021,Yes,2.0,6739.0,1,1.0,1,6,Approved,4,7,1,2,2,0,17,1,False,False,False,False,False,False,False,True,2
IND20240000452,Research,23.0,Female,12th Pass,Malaysia,Student,Mumbai,Field Work,90,7,2024,No,1.0,23371.0,1,1.0,0,23,Approved,1,5,0,9,7,5,14,0,False,False,False,False,False,True,False,False,2
IND20220000453,Employment,41.0,Male,Doctorate,Italy,Professional,New Delhi,Manufacturing,730,9,2022,Yes,5.0,46874.0,1,1.0,0,19,Approved,4,2,1,7,4,6,20,1,False,False,True,False,False,False,False,False,2
IND20230000454,Tourist,36.0,Female,Graduate,Germany,Retired,Hyderabad,Heritage Tour,60,8,2023,No,0.0,11393.0,0,1.0,0,7,Pending,2,7,0,6,5,3,17,0,False,False,False,False,False,False,False,True,1
IND20230000455,Conference,50.0,Female,10th Pass,Brazil,Self Employed,Mumbai,Business Conference,90,5,2023,No,0.0,21762.5,1,1.0,0,10,Approved,0,1,0,2,6,5,3,0,False,True,False,False,False,False,False,False,2
IND20200000456,Employment,33.0,Female,Graduate,Canada,Professional,Ahmedabad,Manufacturing,1825,5,2020,No,0.0,42736.0,1,1.0,0,16,Approved,2,2,0,3,4,0,20,0,False,False,True,False,False,False,False,False,2
IND20210000457,Research,58.0,Female,Doctorate,Brazil,Academic,Pune,Academic Research,60,3,2021,No,0.0,20432.0,0,1.0,0,19,Approved,4,5,0,2,0,7,1,0,False,False,False,False,False,True,False,False,2
IND20210000458,Research,45.0,Female,Post Graduate,South Africa,Retired,New Delhi,Scientific Study,90,11,2021,No,0.0,21533.0,1,1.0,1,18,Approved,3,5,0,13,5,6,27,0,False,False,False,False,False,True,False,False,2
IND20210000459,Medical,28.0,Female,Post Graduate,Italy,Self Employed,Hyderabad,Treatment,30,6,2021,Yes,2.0,1462.0,0,0.0,1,10,Approved,3,4,0,7,6,3,36,1,False,False,False,False,True,False,False,False,2
IND20210000460,Tourist,32.0,Female,Post Graduate,Russia,Academic,Ahmedabad,Heritage Tour,180,4,2021,No,0.0,8063.0,0,1.0,1,9,Approved,3,7,0,11,0,0,17,0,False,False,False,False,False,False,False,True,2
IND20200000461,Tourist,38.0,Female,Graduate,South Korea,Academic,Kolkata,Wildlife Safari,180,2,2020,Yes,8.0,5364.0,0,1.0,0,12,Approved,2,7,0,14,0,4,38,1,False,False,False,False,False,False,False,True,2
IND20220000462,Tourist,24.0,Male,12th Pass,Malaysia,Professional,New Delhi,Wildlife Safari,60,8,2022,No,0.0,20869.0,0,0.0,0,10,Approved,1,7,1,9,4,6,38,0,False,False,False,False,False,False,False,True,2
IND20230000463,Tourist,39.0,Female,Graduate,Bangladesh,Student,New Delhi,Hill Station,60,5,2023,Yes,8.0,12114.0,0,1.0,0,12,Approved,2,7,0,1,7,6,18,1,False,False,False,False,False,False,False,True,2
IND20200000464,Tourist,40.0,Male,Post Graduate,Canada,Academic,Hyderabad,Wildlife Safari,180,5,2020,Yes,5.0,21762.5,0,1.0,0,7,Approved,3,7,1,3,0,3,38,1,False,False,False,False,False,False,False,True,2
IND20230000465,Tourist,68.0,Male,Graduate,Malaysia,Academic,New Delhi,Heritage Tour,60,1,2023,Yes,3.0,2175.0,0,1.0,0,12,Approved,2,7,1,9,0,6,17,1,False,False,False,False,False,False,False,True,2
IND20230000466,Business,22.0,Female,Post Graduate,Bangladesh,Business Owner,Pune,Partnership Discussion,180,2,2023,No,0.0,22405.0,1,1.0,0,12,Approved,3,0,0,1,1,7,23,0,True,False,False,False,False,False,False,False,2
IND20210000467,Employment,54.0,Female,Doctorate,South Africa,Retired,New Delhi,Healthcare,1825,3,2021,Yes,2.0,21762.5,0,1.0,0,13,Approved,4,2,0,13,5,6,16,1,False,False,True,False,False,False,False,False,2
IND20200000468,Employment,47.0,Female,Graduate,South Africa,Business Owner,Bengaluru,Manufacturing,365,2,2020,Yes,8.0,34756.0,1,1.0,0,22,Approved,2,2,0,13,1,1,20,1,False,False,True,False,False,False,False,False,2
IND20230000469,Tourist,40.0,Male,Post Graduate,Japan,Professional,Hyderabad,Wildlife Safari,30,12,2023,Yes,7.0,4032.0,0,1.0,0,10,Approved,3,7,1,8,4,3,38,1,False,False,False,False,False,False,False,True,2
IND20210000470,Tourist,30.0,Female,Post Graduate,Nepal,Homemaker,Chennai,Sightseeing,90,8,2021,No,0.0,25113.0,0,0.0,0,14,Rejected,3,7,0,10,3,2,30,0,False,False,False,False,False,False,False,True,0
IND20240000471,Business,32.0,Female,Post Graduate,UAE,Retired,Ahmedabad,Partnership Discussion,90,10,2024,No,0.0,58452.0,1,1.0,0,7,Approved,3,0,0,17,5,0,23,0,True,False,False,False,False,False,False,False,2
IND20230000472,Entry,25.0,Male,Graduate,Thailand,Government Employee,Pune,PIO Visit,90,11,2023,No,0.0,6081.0,0,0.0,0,18,Approved,2,3,1,16,2,7,22,0,False,False,False,True,False,False,False,False,2
IND20230000473,Student,26.0,Male,Graduate,Canada,Student,Hyderabad,Postgraduate,1460,5,2023,No,0.0,16255.0,0,1.0,0,11,Approved,2,6,1,3,7,3,25,0,False,False,False,False,False,False,True,False,2
IND20230000474,Business,26.0,Female,Graduate,South Africa,Government Employee,Hyderabad,Trade Fair,90,10,2023,Yes,1.0,17933.0,0,1.0,0,11,Approved,2,0,0,13,2,3,35,1,True,False,False,False,False,False,False,False,2
IND20230000475,Entry,65.0,Female,Post Graduate,Brazil,Student,Pune,Emergency,60,6,2023,Yes,4.0,7064.0,1,0.0,0,17,Approved,3,3,0,2,7,7,11,1,False,False,False,True,False,False,False,False,2
IND20200000476,Business,20.0,Female,Graduate,France,Student,New Delhi,Conference,180,8,2020,No,0.0,56096.0,0,1.0,0,11,Approved,2,0,0,5,7,6,7,0,True,False,False,False,False,False,False,False,2
IND20200000477,Tourist,28.0,Male,12th Pass,USA,Retired,Mumbai,Sightseeing,60,1,2020,Yes,8.0,22254.0,1,1.0,1,2,Approved,1,7,1,19,5,5,30,1,False,False,False,False,False,False,False,True,2
IND20230000478,Business,29.0,Female,12th Pass,Sri Lanka,Professional,New Delhi,Client Meeting,60,3,2023,No,0.0,95090.0,0,1.0,1,2,Approved,1,0,0,15,4,6,5,0,True,False,False,False,False,False,False,False,2
IND20240000479,Tourist,35.0,Male,10th Pass,Russia,Self Employed,New Delhi,Wildlife Safari,30,2,2024,No,0.0,28775.0,0,1.0,1,8,Approved,0,7,1,11,6,6,38,0,False,False,False,False,False,False,False,True,2
IND20230000480,Tourist,52.0,Female,Doctorate,South Korea,Professional,New Delhi,Beach Holiday,90,9,2023,Yes,5.0,22243.0,0,1.0,0,9,Approved,4,7,0,14,4,6,2,1,False,False,False,False,False,False,False,True,2
IND20220000481,Business,48.0,Female,Graduate,USA,Business Owner,Chennai,Trade Fair,60,8,2022,Yes,8.0,33422.0,1,0.0,0,25,Approved,2,0,0,19,1,2,35,1,True,False,False,False,False,False,False,False,2
IND20220000482,Tourist,66.0,Female,Post Graduate,Sri Lanka,Government Employee,Pune,Heritage Tour,60,5,2022,No,0.0,25551.0,1,1.0,0,5,Approved,3,7,0,15,2,7,17,0,False,False,False,False,False,False,False,True,2
IND20240000483,Student,41.0,Male,12th Pass,Sri Lanka,Student,Pune,PhD Research,730,4,2024,No,0.0,16166.0,1,1.0,0,15,Approved,1,6,1,15,7,7,24,0,False,False,False,False,False,False,True,False,2
